x,y,das,treatment,area,source,date
563594.958239855,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705663.32512,155.0,untreated,non-inoculated,observation,2022-09-02
563604.125565942,5705663.32512,154.0,untreated,non-inoculated,observation,2022-09-01
563607.1813413043,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705663.32512,153.0,untreated,non-inoculated,observation,2022-08-31
563613.2928920289,5705663.32512,153.0,untreated,non-inoculated,observation,2022-08-31
563616.3486673912,5705663.32512,142.0,untreated,non-inoculated,observation,2022-08-20
563619.4044427535,5705663.32512,154.0,untreated,non-inoculated,observation,2022-09-01
563643.8506456522,5705663.32512,154.0,untreated,non-inoculated,observation,2022-09-01
563646.9064210145,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705663.32512,154.0,untreated,non-inoculated,observation,2022-09-01
563653.017971739,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705663.32512,167.0,untreated,non-inoculated,observation,2022-09-14
563659.1295224638,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705663.32512,167.0,untreated,non-inoculated,observation,2022-09-14
563665.2410731884,5705663.32512,167.0,untreated,non-inoculated,observation,2022-09-14
563668.2968485507,5705663.32512,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705663.32512,159.0,untreated,non-inoculated,observation,2022-09-06
563674.4083992754,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563680.51995,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705658.21576,153.0,untreated,non-inoculated,observation,2022-08-31
563607.1813413043,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563616.3486673912,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563619.4044427535,5705658.21576,153.0,untreated,non-inoculated,observation,2022-08-31
563622.460218116,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563625.5159934782,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563628.5717688405,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563631.6275442028,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563634.6833195651,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563637.7390949274,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563646.9064210145,5705658.21576,167.0,untreated,non-inoculated,observation,2022-09-14
563649.9621963768,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705658.21576,154.0,untreated,non-inoculated,observation,2022-09-01
563656.0737471015,5705658.21576,167.0,untreated,non-inoculated,observation,2022-09-14
563659.1295224638,5705658.21576,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563674.4083992754,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563680.51995,5705658.21576,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705653.1064,167.0,untreated,non-inoculated,observation,2022-09-14
563588.8466891304,5705653.1064,167.0,untreated,non-inoculated,observation,2022-09-14
563591.9024644927,5705653.1064,153.0,untreated,non-inoculated,observation,2022-08-31
563594.958239855,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563604.125565942,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563607.1813413043,5705653.1064,167.0,untreated,non-inoculated,observation,2022-09-14
563610.2371166666,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563616.3486673912,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563619.4044427535,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563622.460218116,5705653.1064,153.0,untreated,non-inoculated,observation,2022-08-31
563625.5159934782,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563628.5717688405,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563631.6275442028,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563634.6833195651,5705653.1064,152.0,untreated,non-inoculated,observation,2022-08-30
563637.7390949274,5705653.1064,159.0,untreated,non-inoculated,observation,2022-09-06
563640.7948702899,5705653.1064,159.0,untreated,non-inoculated,observation,2022-09-06
563643.8506456522,5705653.1064,148.0,untreated,non-inoculated,observation,2022-08-26
563646.9064210145,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563649.9621963768,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563653.017971739,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705653.1064,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705653.1064,155.0,untreated,non-inoculated,observation,2022-09-02
563665.2410731884,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563668.2968485507,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563671.352623913,5705653.1064,154.0,untreated,non-inoculated,observation,2022-09-01
563674.4083992754,5705653.1064,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705653.1064,157.0,untreated,non-inoculated,observation,2022-09-04
563585.7909137681,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563588.8466891304,5705647.99704,160.0,untreated,non-inoculated,observation,2022-09-07
563591.9024644927,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563594.958239855,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563616.3486673912,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563631.6275442028,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563634.6833195651,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563637.7390949274,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563640.7948702899,5705647.99704,154.0,untreated,non-inoculated,observation,2022-09-01
563643.8506456522,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563646.9064210145,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705647.99704,161.0,untreated,non-inoculated,observation,2022-09-08
563653.017971739,5705647.99704,167.0,untreated,non-inoculated,observation,2022-09-14
563656.0737471015,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705647.99704,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563674.4083992754,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705647.99704,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705642.88768,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705642.88768,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705642.88768,154.0,untreated,non-inoculated,observation,2022-09-01
563598.0140152173,5705642.88768,163.0,untreated,non-inoculated,observation,2022-09-10
563601.0697905796,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563604.125565942,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563607.1813413043,5705642.88768,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705642.88768,154.0,untreated,non-inoculated,observation,2022-09-01
563643.8506456522,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563646.9064210145,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563649.9621963768,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563653.017971739,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563656.0737471015,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563659.1295224638,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563665.2410731884,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563668.2968485507,5705642.88768,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705642.88768,161.0,untreated,non-inoculated,observation,2022-09-08
563674.4083992754,5705642.88768,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705642.88768,160.0,untreated,non-inoculated,observation,2022-09-07
563582.7351384057,5705637.77832,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705637.77832,140.0,untreated,non-inoculated,observation,2022-08-18
563588.8466891304,5705637.77832,154.0,untreated,non-inoculated,observation,2022-09-01
563591.9024644927,5705637.77832,161.0,untreated,non-inoculated,observation,2022-09-08
563594.958239855,5705637.77832,154.0,untreated,non-inoculated,observation,2022-09-01
563598.0140152173,5705637.77832,153.0,untreated,non-inoculated,observation,2022-08-31
563601.0697905796,5705637.77832,157.0,untreated,non-inoculated,observation,2022-09-04
563604.125565942,5705637.77832,142.0,untreated,non-inoculated,observation,2022-08-20
563643.8506456522,5705637.77832,153.0,untreated,non-inoculated,observation,2022-08-31
563646.9064210145,5705637.77832,156.0,untreated,non-inoculated,observation,2022-09-03
563649.9621963768,5705637.77832,154.0,untreated,non-inoculated,observation,2022-09-01
563653.017971739,5705637.77832,160.0,untreated,non-inoculated,observation,2022-09-07
563656.0737471015,5705637.77832,154.0,untreated,non-inoculated,observation,2022-09-01
563659.1295224638,5705637.77832,155.0,untreated,non-inoculated,observation,2022-09-02
563662.1852978261,5705637.77832,153.0,untreated,non-inoculated,observation,2022-08-31
563665.2410731884,5705637.77832,153.0,untreated,non-inoculated,observation,2022-08-31
563668.2968485507,5705637.77832,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705637.77832,154.0,untreated,non-inoculated,observation,2022-09-01
563674.4083992754,5705637.77832,140.0,untreated,non-inoculated,observation,2022-08-18
563677.4641746377,5705637.77832,159.0,untreated,non-inoculated,observation,2022-09-06
563582.7351384057,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705632.66896,156.0,untreated,non-inoculated,observation,2022-09-03
563588.8466891304,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705632.66896,163.0,untreated,non-inoculated,observation,2022-09-10
563601.0697905796,5705632.66896,154.0,untreated,non-inoculated,observation,2022-09-01
563604.125565942,5705632.66896,159.0,untreated,non-inoculated,observation,2022-09-06
563646.9064210145,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705632.66896,155.0,untreated,non-inoculated,observation,2022-09-02
563653.017971739,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705632.66896,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705632.66896,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705632.66896,154.0,untreated,non-inoculated,observation,2022-09-01
563665.2410731884,5705632.66896,154.0,untreated,non-inoculated,observation,2022-09-01
563668.2968485507,5705632.66896,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705632.66896,155.0,untreated,non-inoculated,observation,2022-09-02
563674.4083992754,5705632.66896,162.0,untreated,non-inoculated,observation,2022-09-09
563579.6793630434,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563582.7351384057,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705627.5596,156.0,untreated,non-inoculated,observation,2022-09-03
563588.8466891304,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705627.5596,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705627.5596,157.0,untreated,non-inoculated,observation,2022-09-04
563604.125565942,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563646.9064210145,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705627.5596,156.0,untreated,non-inoculated,observation,2022-09-03
563656.0737471015,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705627.5596,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705627.5596,160.0,untreated,non-inoculated,observation,2022-09-07
563674.4083992754,5705627.5596,163.0,untreated,non-inoculated,observation,2022-09-10
563579.6793630434,5705622.45024,157.0,untreated,non-inoculated,observation,2022-09-04
563582.7351384057,5705622.45024,157.0,untreated,non-inoculated,observation,2022-09-04
563585.7909137681,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705622.45024,154.0,untreated,non-inoculated,observation,2022-09-01
563594.958239855,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705622.45024,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705622.45024,157.0,untreated,non-inoculated,observation,2022-09-04
563604.125565942,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563646.9064210145,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705622.45024,159.0,untreated,non-inoculated,observation,2022-09-06
563671.352623913,5705622.45024,165.0,untreated,non-inoculated,observation,2022-09-12
563674.4083992754,5705622.45024,166.0,untreated,non-inoculated,observation,2022-09-13
563579.6793630434,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563582.7351384057,5705617.34088,154.0,untreated,non-inoculated,observation,2022-09-01
563585.7909137681,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705617.34088,156.0,untreated,non-inoculated,observation,2022-09-03
563591.9024644927,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705617.34088,156.0,untreated,non-inoculated,observation,2022-09-03
563601.0697905796,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563646.9064210145,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563674.4083992754,5705617.34088,166.0,untreated,non-inoculated,observation,2022-09-13
563576.6235876811,5705612.23152,154.0,untreated,non-inoculated,observation,2022-09-01
563579.6793630434,5705612.23152,154.0,untreated,non-inoculated,observation,2022-09-01
563582.7351384057,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705612.23152,164.0,untreated,non-inoculated,observation,2022-09-11
563588.8466891304,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705612.23152,164.0,untreated,non-inoculated,observation,2022-09-11
563594.958239855,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705612.23152,154.0,untreated,non-inoculated,observation,2022-09-01
563613.2928920289,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563637.7390949274,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563646.9064210145,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705612.23152,166.0,untreated,non-inoculated,observation,2022-09-13
563576.6235876811,5705607.12216,154.0,untreated,non-inoculated,observation,2022-09-01
563579.6793630434,5705607.12216,154.0,untreated,non-inoculated,observation,2022-09-01
563582.7351384057,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705607.12216,157.0,untreated,non-inoculated,observation,2022-09-04
563598.0140152173,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705607.12216,156.0,untreated,non-inoculated,observation,2022-09-03
563616.3486673912,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563619.4044427535,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563622.460218116,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563625.5159934782,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563628.5717688405,5705607.12216,160.0,untreated,non-inoculated,observation,2022-09-07
563631.6275442028,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563634.6833195651,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563637.7390949274,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705607.12216,160.0,untreated,non-inoculated,observation,2022-09-07
563646.9064210145,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563653.017971739,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705607.12216,166.0,untreated,non-inoculated,observation,2022-09-13
563576.6235876811,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563579.6793630434,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563582.7351384057,5705602.012800001,154.0,untreated,non-inoculated,observation,2022-09-01
563585.7909137681,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563588.8466891304,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705602.012800001,163.0,untreated,non-inoculated,observation,2022-09-10
563598.0140152173,5705602.012800001,156.0,untreated,non-inoculated,observation,2022-09-03
563601.0697905796,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705602.012800001,154.0,untreated,non-inoculated,observation,2022-09-01
563613.2928920289,5705602.012800001,160.0,untreated,non-inoculated,observation,2022-09-07
563616.3486673912,5705602.012800001,154.0,untreated,non-inoculated,observation,2022-09-01
563619.4044427535,5705602.012800001,157.0,untreated,non-inoculated,observation,2022-09-04
563622.460218116,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563625.5159934782,5705602.012800001,157.0,untreated,non-inoculated,observation,2022-09-04
563628.5717688405,5705602.012800001,155.0,untreated,non-inoculated,observation,2022-09-02
563631.6275442028,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563634.6833195651,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563637.7390949274,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705602.012800001,160.0,untreated,non-inoculated,observation,2022-09-07
563646.9064210145,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705602.012800001,154.0,untreated,non-inoculated,observation,2022-09-01
563653.017971739,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705602.012800001,162.0,untreated,non-inoculated,observation,2022-09-09
563668.2968485507,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705602.012800001,166.0,untreated,non-inoculated,observation,2022-09-13
563576.6235876811,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563579.6793630434,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563582.7351384057,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563585.7909137681,5705596.9034400005,161.0,untreated,non-inoculated,observation,2022-09-08
563588.8466891304,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563598.0140152173,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563601.0697905796,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563604.125565942,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563610.2371166666,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705596.9034400005,154.0,untreated,non-inoculated,observation,2022-09-01
563616.3486673912,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563619.4044427535,5705596.9034400005,97.0,untreated,non-inoculated,observation,2022-07-06
563622.460218116,5705596.9034400005,154.0,untreated,non-inoculated,observation,2022-09-01
563625.5159934782,5705596.9034400005,97.0,untreated,non-inoculated,observation,2022-07-06
563628.5717688405,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563631.6275442028,5705596.9034400005,156.0,untreated,non-inoculated,observation,2022-09-03
563634.6833195651,5705596.9034400005,156.0,untreated,non-inoculated,observation,2022-09-03
563637.7390949274,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563640.7948702899,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563643.8506456522,5705596.9034400005,97.0,untreated,non-inoculated,observation,2022-07-06
563646.9064210145,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563649.9621963768,5705596.9034400005,163.0,untreated,non-inoculated,observation,2022-09-10
563653.017971739,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563656.0737471015,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
563665.2410731884,5705596.9034400005,166.0,untreated,non-inoculated,observation,2022-09-13
