x,y,lai,treatment,area,source
563754.5,5705647.5,0.64,treated,non-inoculated,s2s_t2
563755.5,5705647.5,0.67,treated,non-inoculated,s2s_t2
563756.5,5705647.5,0.64,treated,non-inoculated,s2s_t2
563757.5,5705647.5,0.65,treated,non-inoculated,s2s_t2
563758.5,5705647.5,0.66,treated,non-inoculated,s2s_t2
563759.5,5705647.5,0.67,treated,non-inoculated,s2s_t2
563760.5,5705647.5,0.66,treated,non-inoculated,s2s_t2
563761.5,5705647.5,0.69,treated,non-inoculated,s2s_t2
563762.5,5705647.5,0.7,treated,non-inoculated,s2s_t2
563763.5,5705647.5,0.67,treated,non-inoculated,s2s_t2
563764.5,5705647.5,0.59,treated,non-inoculated,s2s_t2
563765.5,5705647.5,0.53,treated,non-inoculated,s2s_t2
563766.5,5705647.5,0.51,treated,non-inoculated,s2s_t2
563767.5,5705647.5,0.57,treated,non-inoculated,s2s_t2
563768.5,5705647.5,0.64,treated,non-inoculated,s2s_t2
563769.5,5705647.5,0.61,treated,non-inoculated,s2s_t2
563770.5,5705647.5,0.6,treated,non-inoculated,s2s_t2
563771.5,5705647.5,0.64,treated,non-inoculated,s2s_t2
563772.5,5705647.5,0.58,treated,non-inoculated,s2s_t2
563773.5,5705647.5,0.51,treated,non-inoculated,s2s_t2
563774.5,5705647.5,0.47,treated,non-inoculated,s2s_t2
563775.5,5705647.5,0.45,treated,non-inoculated,s2s_t2
563776.5,5705647.5,0.47,treated,non-inoculated,s2s_t2
563777.5,5705647.5,0.45,treated,non-inoculated,s2s_t2
563679.5,5705646.5,0.71,treated,non-inoculated,s2s_t2
563680.5,5705646.5,0.79,treated,non-inoculated,s2s_t2
563681.5,5705646.5,0.81,treated,non-inoculated,s2s_t2
563682.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563683.5,5705646.5,0.58,treated,non-inoculated,s2s_t2
563684.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563685.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563686.5,5705646.5,0.63,treated,non-inoculated,s2s_t2
563687.5,5705646.5,0.65,treated,non-inoculated,s2s_t2
563688.5,5705646.5,0.69,treated,non-inoculated,s2s_t2
563689.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563690.5,5705646.5,0.63,treated,non-inoculated,s2s_t2
563691.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563692.5,5705646.5,0.68,treated,non-inoculated,s2s_t2
563693.5,5705646.5,0.63,treated,non-inoculated,s2s_t2
563694.5,5705646.5,0.51,treated,non-inoculated,s2s_t2
563695.5,5705646.5,0.49,treated,non-inoculated,s2s_t2
563696.5,5705646.5,0.52,treated,non-inoculated,s2s_t2
563697.5,5705646.5,0.51,treated,non-inoculated,s2s_t2
563698.5,5705646.5,0.51,treated,non-inoculated,s2s_t2
563699.5,5705646.5,0.55,treated,non-inoculated,s2s_t2
563700.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563701.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563702.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563703.5,5705646.5,0.69,treated,non-inoculated,s2s_t2
563704.5,5705646.5,0.7,treated,non-inoculated,s2s_t2
563705.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563706.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563707.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563708.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563709.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563710.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563711.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563712.5,5705646.5,0.63,treated,non-inoculated,s2s_t2
563713.5,5705646.5,0.65,treated,non-inoculated,s2s_t2
563714.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563715.5,5705646.5,0.7,treated,non-inoculated,s2s_t2
563716.5,5705646.5,0.61,treated,non-inoculated,s2s_t2
563717.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563718.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563719.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563720.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563732.5,5705646.5,0.7,treated,non-inoculated,s2s_t2
563733.5,5705646.5,0.64,treated,non-inoculated,s2s_t2
563734.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563735.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563736.5,5705646.5,0.62,treated,non-inoculated,s2s_t2
563737.5,5705646.5,0.61,treated,non-inoculated,s2s_t2
563738.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563739.5,5705646.5,0.72,treated,non-inoculated,s2s_t2
563740.5,5705646.5,0.74,treated,non-inoculated,s2s_t2
563741.5,5705646.5,0.72,treated,non-inoculated,s2s_t2
563742.5,5705646.5,0.78,treated,non-inoculated,s2s_t2
563743.5,5705646.5,0.79,treated,non-inoculated,s2s_t2
563744.5,5705646.5,0.74,treated,non-inoculated,s2s_t2
563745.5,5705646.5,0.68,treated,non-inoculated,s2s_t2
563746.5,5705646.5,0.76,treated,non-inoculated,s2s_t2
563747.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563748.5,5705646.5,0.48,treated,non-inoculated,s2s_t2
563749.5,5705646.5,0.51,treated,non-inoculated,s2s_t2
563750.5,5705646.5,0.61,treated,non-inoculated,s2s_t2
563751.5,5705646.5,0.56,treated,non-inoculated,s2s_t2
563752.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563753.5,5705646.5,0.64,treated,non-inoculated,s2s_t2
563754.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563755.5,5705646.5,0.69,treated,non-inoculated,s2s_t2
563756.5,5705646.5,0.66,treated,non-inoculated,s2s_t2
563757.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563758.5,5705646.5,0.68,treated,non-inoculated,s2s_t2
563759.5,5705646.5,0.68,treated,non-inoculated,s2s_t2
563760.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563761.5,5705646.5,0.7,treated,non-inoculated,s2s_t2
563762.5,5705646.5,0.71,treated,non-inoculated,s2s_t2
563763.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563764.5,5705646.5,0.59,treated,non-inoculated,s2s_t2
563765.5,5705646.5,0.54,treated,non-inoculated,s2s_t2
563766.5,5705646.5,0.54,treated,non-inoculated,s2s_t2
563767.5,5705646.5,0.6,treated,non-inoculated,s2s_t2
563768.5,5705646.5,0.67,treated,non-inoculated,s2s_t2
563769.5,5705646.5,0.63,treated,non-inoculated,s2s_t2
563770.5,5705646.5,0.61,treated,non-inoculated,s2s_t2
563771.5,5705646.5,0.65,treated,non-inoculated,s2s_t2
563772.5,5705646.5,0.59,treated,non-inoculated,s2s_t2
563773.5,5705646.5,0.51,treated,non-inoculated,s2s_t2
563774.5,5705646.5,0.47,treated,non-inoculated,s2s_t2
563775.5,5705646.5,0.46,treated,non-inoculated,s2s_t2
563776.5,5705646.5,0.47,treated,non-inoculated,s2s_t2
563777.5,5705646.5,0.46,treated,non-inoculated,s2s_t2
563678.5,5705645.5,0.82,treated,non-inoculated,s2s_t2
563679.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563680.5,5705645.5,0.69,treated,non-inoculated,s2s_t2
563681.5,5705645.5,0.81,treated,non-inoculated,s2s_t2
563682.5,5705645.5,0.67,treated,non-inoculated,s2s_t2
563683.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563684.5,5705645.5,0.61,treated,non-inoculated,s2s_t2
563685.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563686.5,5705645.5,0.64,treated,non-inoculated,s2s_t2
563687.5,5705645.5,0.64,treated,non-inoculated,s2s_t2
563688.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563689.5,5705645.5,0.66,treated,non-inoculated,s2s_t2
563690.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563691.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563692.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563693.5,5705645.5,0.57,treated,non-inoculated,s2s_t2
563694.5,5705645.5,0.48,treated,non-inoculated,s2s_t2
563695.5,5705645.5,0.49,treated,non-inoculated,s2s_t2
563696.5,5705645.5,0.5,treated,non-inoculated,s2s_t2
563697.5,5705645.5,0.5,treated,non-inoculated,s2s_t2
563698.5,5705645.5,0.5,treated,non-inoculated,s2s_t2
563699.5,5705645.5,0.54,treated,non-inoculated,s2s_t2
563700.5,5705645.5,0.57,treated,non-inoculated,s2s_t2
563701.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563702.5,5705645.5,0.62,treated,non-inoculated,s2s_t2
563703.5,5705645.5,0.66,treated,non-inoculated,s2s_t2
563704.5,5705645.5,0.67,treated,non-inoculated,s2s_t2
563705.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563706.5,5705645.5,0.66,treated,non-inoculated,s2s_t2
563707.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563708.5,5705645.5,0.6,treated,non-inoculated,s2s_t2
563709.5,5705645.5,0.62,treated,non-inoculated,s2s_t2
563710.5,5705645.5,0.62,treated,non-inoculated,s2s_t2
563711.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563712.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563713.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563714.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563715.5,5705645.5,0.67,treated,non-inoculated,s2s_t2
563716.5,5705645.5,0.59,treated,non-inoculated,s2s_t2
563717.5,5705645.5,0.62,treated,non-inoculated,s2s_t2
563735.5,5705645.5,0.64,treated,non-inoculated,s2s_t2
563736.5,5705645.5,0.6,treated,non-inoculated,s2s_t2
563737.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563738.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563739.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563740.5,5705645.5,0.71,treated,non-inoculated,s2s_t2
563741.5,5705645.5,0.71,treated,non-inoculated,s2s_t2
563742.5,5705645.5,0.79,treated,non-inoculated,s2s_t2
563743.5,5705645.5,0.83,treated,non-inoculated,s2s_t2
563744.5,5705645.5,0.75,treated,non-inoculated,s2s_t2
563745.5,5705645.5,0.67,treated,non-inoculated,s2s_t2
563746.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563747.5,5705645.5,0.56,treated,non-inoculated,s2s_t2
563748.5,5705645.5,0.46,treated,non-inoculated,s2s_t2
563749.5,5705645.5,0.52,treated,non-inoculated,s2s_t2
563750.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563751.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563752.5,5705645.5,0.6,treated,non-inoculated,s2s_t2
563753.5,5705645.5,0.63,treated,non-inoculated,s2s_t2
563754.5,5705645.5,0.66,treated,non-inoculated,s2s_t2
563755.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563756.5,5705645.5,0.69,treated,non-inoculated,s2s_t2
563757.5,5705645.5,0.71,treated,non-inoculated,s2s_t2
563758.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563759.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563760.5,5705645.5,0.69,treated,non-inoculated,s2s_t2
563761.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563762.5,5705645.5,0.72,treated,non-inoculated,s2s_t2
563763.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563764.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563765.5,5705645.5,0.54,treated,non-inoculated,s2s_t2
563766.5,5705645.5,0.55,treated,non-inoculated,s2s_t2
563767.5,5705645.5,0.61,treated,non-inoculated,s2s_t2
563768.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563769.5,5705645.5,0.65,treated,non-inoculated,s2s_t2
563770.5,5705645.5,0.64,treated,non-inoculated,s2s_t2
563771.5,5705645.5,0.68,treated,non-inoculated,s2s_t2
563772.5,5705645.5,0.58,treated,non-inoculated,s2s_t2
563773.5,5705645.5,0.49,treated,non-inoculated,s2s_t2
563774.5,5705645.5,0.46,treated,non-inoculated,s2s_t2
563775.5,5705645.5,0.46,treated,non-inoculated,s2s_t2
563776.5,5705645.5,0.49,treated,non-inoculated,s2s_t2
563777.5,5705645.5,0.48,treated,non-inoculated,s2s_t2
563678.5,5705644.5,0.82,treated,non-inoculated,s2s_t2
563679.5,5705644.5,0.72,treated,non-inoculated,s2s_t2
563680.5,5705644.5,0.81,treated,non-inoculated,s2s_t2
563681.5,5705644.5,0.71,treated,non-inoculated,s2s_t2
563682.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563683.5,5705644.5,0.59,treated,non-inoculated,s2s_t2
563684.5,5705644.5,0.62,treated,non-inoculated,s2s_t2
563685.5,5705644.5,0.7,treated,non-inoculated,s2s_t2
563686.5,5705644.5,0.65,treated,non-inoculated,s2s_t2
563687.5,5705644.5,0.65,treated,non-inoculated,s2s_t2
563688.5,5705644.5,0.69,treated,non-inoculated,s2s_t2
563689.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563690.5,5705644.5,0.63,treated,non-inoculated,s2s_t2
563691.5,5705644.5,0.64,treated,non-inoculated,s2s_t2
563692.5,5705644.5,0.62,treated,non-inoculated,s2s_t2
563693.5,5705644.5,0.54,treated,non-inoculated,s2s_t2
563694.5,5705644.5,0.48,treated,non-inoculated,s2s_t2
563695.5,5705644.5,0.5,treated,non-inoculated,s2s_t2
563696.5,5705644.5,0.52,treated,non-inoculated,s2s_t2
563697.5,5705644.5,0.52,treated,non-inoculated,s2s_t2
563698.5,5705644.5,0.51,treated,non-inoculated,s2s_t2
563699.5,5705644.5,0.52,treated,non-inoculated,s2s_t2
563700.5,5705644.5,0.54,treated,non-inoculated,s2s_t2
563701.5,5705644.5,0.56,treated,non-inoculated,s2s_t2
563702.5,5705644.5,0.62,treated,non-inoculated,s2s_t2
563703.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563704.5,5705644.5,0.7,treated,non-inoculated,s2s_t2
563705.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563706.5,5705644.5,0.7,treated,non-inoculated,s2s_t2
563707.5,5705644.5,0.69,treated,non-inoculated,s2s_t2
563708.5,5705644.5,0.66,treated,non-inoculated,s2s_t2
563709.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563710.5,5705644.5,0.66,treated,non-inoculated,s2s_t2
563711.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563712.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563713.5,5705644.5,0.69,treated,non-inoculated,s2s_t2
563714.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563715.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563736.5,5705644.5,0.63,treated,non-inoculated,s2s_t2
563737.5,5705644.5,0.61,treated,non-inoculated,s2s_t2
563738.5,5705644.5,0.63,treated,non-inoculated,s2s_t2
563739.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563740.5,5705644.5,0.69,treated,non-inoculated,s2s_t2
563741.5,5705644.5,0.69,treated,non-inoculated,s2s_t2
563742.5,5705644.5,0.78,treated,non-inoculated,s2s_t2
563743.5,5705644.5,0.84,treated,non-inoculated,s2s_t2
563744.5,5705644.5,0.75,treated,non-inoculated,s2s_t2
563745.5,5705644.5,0.62,treated,non-inoculated,s2s_t2
563746.5,5705644.5,0.65,treated,non-inoculated,s2s_t2
563747.5,5705644.5,0.51,treated,non-inoculated,s2s_t2
563748.5,5705644.5,0.45,treated,non-inoculated,s2s_t2
563749.5,5705644.5,0.53,treated,non-inoculated,s2s_t2
563750.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563751.5,5705644.5,0.59,treated,non-inoculated,s2s_t2
563752.5,5705644.5,0.6,treated,non-inoculated,s2s_t2
563753.5,5705644.5,0.63,treated,non-inoculated,s2s_t2
563754.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563755.5,5705644.5,0.75,treated,non-inoculated,s2s_t2
563756.5,5705644.5,0.73,treated,non-inoculated,s2s_t2
563757.5,5705644.5,0.76,treated,non-inoculated,s2s_t2
563758.5,5705644.5,0.78,treated,non-inoculated,s2s_t2
563759.5,5705644.5,0.75,treated,non-inoculated,s2s_t2
563760.5,5705644.5,0.73,treated,non-inoculated,s2s_t2
563761.5,5705644.5,0.77,treated,non-inoculated,s2s_t2
563762.5,5705644.5,0.78,treated,non-inoculated,s2s_t2
563763.5,5705644.5,0.73,treated,non-inoculated,s2s_t2
563764.5,5705644.5,0.61,treated,non-inoculated,s2s_t2
563765.5,5705644.5,0.55,treated,non-inoculated,s2s_t2
563766.5,5705644.5,0.56,treated,non-inoculated,s2s_t2
563767.5,5705644.5,0.64,treated,non-inoculated,s2s_t2
563768.5,5705644.5,0.71,treated,non-inoculated,s2s_t2
563769.5,5705644.5,0.67,treated,non-inoculated,s2s_t2
563770.5,5705644.5,0.66,treated,non-inoculated,s2s_t2
563771.5,5705644.5,0.68,treated,non-inoculated,s2s_t2
563772.5,5705644.5,0.57,treated,non-inoculated,s2s_t2
563773.5,5705644.5,0.47,treated,non-inoculated,s2s_t2
563774.5,5705644.5,0.45,treated,non-inoculated,s2s_t2
563775.5,5705644.5,0.47,treated,non-inoculated,s2s_t2
563776.5,5705644.5,0.5,treated,non-inoculated,s2s_t2
563777.5,5705644.5,0.49,treated,non-inoculated,s2s_t2
563678.5,5705643.5,0.84,treated,non-inoculated,s2s_t2
563679.5,5705643.5,0.75,treated,non-inoculated,s2s_t2
563680.5,5705643.5,0.71,treated,non-inoculated,s2s_t2
563681.5,5705643.5,0.84,treated,non-inoculated,s2s_t2
563682.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563683.5,5705643.5,0.61,treated,non-inoculated,s2s_t2
563684.5,5705643.5,0.63,treated,non-inoculated,s2s_t2
563685.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563686.5,5705643.5,0.66,treated,non-inoculated,s2s_t2
563687.5,5705643.5,0.66,treated,non-inoculated,s2s_t2
563688.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563689.5,5705643.5,0.67,treated,non-inoculated,s2s_t2
563690.5,5705643.5,0.64,treated,non-inoculated,s2s_t2
563691.5,5705643.5,0.65,treated,non-inoculated,s2s_t2
563692.5,5705643.5,0.62,treated,non-inoculated,s2s_t2
563693.5,5705643.5,0.56,treated,non-inoculated,s2s_t2
563694.5,5705643.5,0.49,treated,non-inoculated,s2s_t2
563695.5,5705643.5,0.49,treated,non-inoculated,s2s_t2
563696.5,5705643.5,0.5,treated,non-inoculated,s2s_t2
563697.5,5705643.5,0.53,treated,non-inoculated,s2s_t2
563698.5,5705643.5,0.52,treated,non-inoculated,s2s_t2
563699.5,5705643.5,0.51,treated,non-inoculated,s2s_t2
563700.5,5705643.5,0.53,treated,non-inoculated,s2s_t2
563701.5,5705643.5,0.57,treated,non-inoculated,s2s_t2
563702.5,5705643.5,0.63,treated,non-inoculated,s2s_t2
563703.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563704.5,5705643.5,0.61,treated,non-inoculated,s2s_t2
563705.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563706.5,5705643.5,0.73,treated,non-inoculated,s2s_t2
563707.5,5705643.5,0.72,treated,non-inoculated,s2s_t2
563708.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563709.5,5705643.5,0.7,treated,non-inoculated,s2s_t2
563710.5,5705643.5,0.67,treated,non-inoculated,s2s_t2
563711.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563712.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563713.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563714.5,5705643.5,0.68,treated,non-inoculated,s2s_t2
563738.5,5705643.5,0.65,treated,non-inoculated,s2s_t2
563739.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563740.5,5705643.5,0.72,treated,non-inoculated,s2s_t2
563741.5,5705643.5,0.71,treated,non-inoculated,s2s_t2
563742.5,5705643.5,0.76,treated,non-inoculated,s2s_t2
563743.5,5705643.5,0.82,treated,non-inoculated,s2s_t2
563744.5,5705643.5,0.75,treated,non-inoculated,s2s_t2
563745.5,5705643.5,0.61,treated,non-inoculated,s2s_t2
563746.5,5705643.5,0.63,treated,non-inoculated,s2s_t2
563747.5,5705643.5,0.51,treated,non-inoculated,s2s_t2
563748.5,5705643.5,0.46,treated,non-inoculated,s2s_t2
563749.5,5705643.5,0.55,treated,non-inoculated,s2s_t2
563750.5,5705643.5,0.67,treated,non-inoculated,s2s_t2
563751.5,5705643.5,0.6,treated,non-inoculated,s2s_t2
563752.5,5705643.5,0.62,treated,non-inoculated,s2s_t2
563753.5,5705643.5,0.65,treated,non-inoculated,s2s_t2
563754.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563755.5,5705643.5,0.77,treated,non-inoculated,s2s_t2
563756.5,5705643.5,0.73,treated,non-inoculated,s2s_t2
563757.5,5705643.5,0.77,treated,non-inoculated,s2s_t2
563758.5,5705643.5,0.78,treated,non-inoculated,s2s_t2
563759.5,5705643.5,0.76,treated,non-inoculated,s2s_t2
563760.5,5705643.5,0.74,treated,non-inoculated,s2s_t2
563761.5,5705643.5,0.8,treated,non-inoculated,s2s_t2
563762.5,5705643.5,0.8,treated,non-inoculated,s2s_t2
563763.5,5705643.5,0.76,treated,non-inoculated,s2s_t2
563764.5,5705643.5,0.63,treated,non-inoculated,s2s_t2
563765.5,5705643.5,0.57,treated,non-inoculated,s2s_t2
563766.5,5705643.5,0.58,treated,non-inoculated,s2s_t2
563767.5,5705643.5,0.65,treated,non-inoculated,s2s_t2
563768.5,5705643.5,0.69,treated,non-inoculated,s2s_t2
563769.5,5705643.5,0.66,treated,non-inoculated,s2s_t2
563770.5,5705643.5,0.64,treated,non-inoculated,s2s_t2
563771.5,5705643.5,0.66,treated,non-inoculated,s2s_t2
563772.5,5705643.5,0.57,treated,non-inoculated,s2s_t2
563773.5,5705643.5,0.5,treated,non-inoculated,s2s_t2
563774.5,5705643.5,0.47,treated,non-inoculated,s2s_t2
563775.5,5705643.5,0.48,treated,non-inoculated,s2s_t2
563776.5,5705643.5,0.5,treated,non-inoculated,s2s_t2
563777.5,5705643.5,0.48,treated,non-inoculated,s2s_t2
563678.5,5705642.5,0.83,treated,non-inoculated,s2s_t2
563679.5,5705642.5,0.75,treated,non-inoculated,s2s_t2
563680.5,5705642.5,0.83,treated,non-inoculated,s2s_t2
563681.5,5705642.5,0.83,treated,non-inoculated,s2s_t2
563682.5,5705642.5,0.69,treated,non-inoculated,s2s_t2
563683.5,5705642.5,0.61,treated,non-inoculated,s2s_t2
563684.5,5705642.5,0.63,treated,non-inoculated,s2s_t2
563685.5,5705642.5,0.7,treated,non-inoculated,s2s_t2
563686.5,5705642.5,0.66,treated,non-inoculated,s2s_t2
563687.5,5705642.5,0.67,treated,non-inoculated,s2s_t2
563688.5,5705642.5,0.7,treated,non-inoculated,s2s_t2
563689.5,5705642.5,0.66,treated,non-inoculated,s2s_t2
563690.5,5705642.5,0.64,treated,non-inoculated,s2s_t2
563691.5,5705642.5,0.66,treated,non-inoculated,s2s_t2
563692.5,5705642.5,0.63,treated,non-inoculated,s2s_t2
563693.5,5705642.5,0.58,treated,non-inoculated,s2s_t2
563694.5,5705642.5,0.49,treated,non-inoculated,s2s_t2
563695.5,5705642.5,0.48,treated,non-inoculated,s2s_t2
563696.5,5705642.5,0.48,treated,non-inoculated,s2s_t2
563697.5,5705642.5,0.53,treated,non-inoculated,s2s_t2
563698.5,5705642.5,0.55,treated,non-inoculated,s2s_t2
563699.5,5705642.5,0.55,treated,non-inoculated,s2s_t2
563700.5,5705642.5,0.56,treated,non-inoculated,s2s_t2
563701.5,5705642.5,0.57,treated,non-inoculated,s2s_t2
563702.5,5705642.5,0.65,treated,non-inoculated,s2s_t2
563703.5,5705642.5,0.7,treated,non-inoculated,s2s_t2
563704.5,5705642.5,0.61,treated,non-inoculated,s2s_t2
563705.5,5705642.5,0.7,treated,non-inoculated,s2s_t2
563706.5,5705642.5,0.72,treated,non-inoculated,s2s_t2
563707.5,5705642.5,0.69,treated,non-inoculated,s2s_t2
563708.5,5705642.5,0.68,treated,non-inoculated,s2s_t2
563709.5,5705642.5,0.69,treated,non-inoculated,s2s_t2
563710.5,5705642.5,0.65,treated,non-inoculated,s2s_t2
563711.5,5705642.5,0.67,treated,non-inoculated,s2s_t2
563712.5,5705642.5,0.68,treated,non-inoculated,s2s_t2
563713.5,5705642.5,0.67,treated,non-inoculated,s2s_t2
563739.5,5705642.5,0.73,treated,non-inoculated,s2s_t2
563740.5,5705642.5,0.75,treated,non-inoculated,s2s_t2
563741.5,5705642.5,0.74,treated,non-inoculated,s2s_t2
563742.5,5705642.5,0.76,treated,non-inoculated,s2s_t2
563743.5,5705642.5,0.79,treated,non-inoculated,s2s_t2
563744.5,5705642.5,0.74,treated,non-inoculated,s2s_t2
563745.5,5705642.5,0.6,treated,non-inoculated,s2s_t2
563746.5,5705642.5,0.62,treated,non-inoculated,s2s_t2
563747.5,5705642.5,0.5,treated,non-inoculated,s2s_t2
563748.5,5705642.5,0.46,treated,non-inoculated,s2s_t2
563749.5,5705642.5,0.54,treated,non-inoculated,s2s_t2
563750.5,5705642.5,0.66,treated,non-inoculated,s2s_t2
563751.5,5705642.5,0.62,treated,non-inoculated,s2s_t2
563752.5,5705642.5,0.65,treated,non-inoculated,s2s_t2
563753.5,5705642.5,0.66,treated,non-inoculated,s2s_t2
563754.5,5705642.5,0.7,treated,non-inoculated,s2s_t2
563755.5,5705642.5,0.75,treated,non-inoculated,s2s_t2
563756.5,5705642.5,0.72,treated,non-inoculated,s2s_t2
563757.5,5705642.5,0.76,treated,non-inoculated,s2s_t2
563758.5,5705642.5,0.79,treated,non-inoculated,s2s_t2
563759.5,5705642.5,0.77,treated,non-inoculated,s2s_t2
563760.5,5705642.5,0.76,treated,non-inoculated,s2s_t2
563761.5,5705642.5,0.8,treated,non-inoculated,s2s_t2
563762.5,5705642.5,0.79,treated,non-inoculated,s2s_t2
563763.5,5705642.5,0.73,treated,non-inoculated,s2s_t2
563764.5,5705642.5,0.61,treated,non-inoculated,s2s_t2
563765.5,5705642.5,0.57,treated,non-inoculated,s2s_t2
563766.5,5705642.5,0.59,treated,non-inoculated,s2s_t2
563767.5,5705642.5,0.64,treated,non-inoculated,s2s_t2
563768.5,5705642.5,0.68,treated,non-inoculated,s2s_t2
563769.5,5705642.5,0.65,treated,non-inoculated,s2s_t2
563770.5,5705642.5,0.63,treated,non-inoculated,s2s_t2
563771.5,5705642.5,0.65,treated,non-inoculated,s2s_t2
563772.5,5705642.5,0.58,treated,non-inoculated,s2s_t2
563773.5,5705642.5,0.52,treated,non-inoculated,s2s_t2
563774.5,5705642.5,0.5,treated,non-inoculated,s2s_t2
563775.5,5705642.5,0.5,treated,non-inoculated,s2s_t2
563776.5,5705642.5,0.51,treated,non-inoculated,s2s_t2
563678.5,5705641.5,0.84,treated,non-inoculated,s2s_t2
563679.5,5705641.5,0.75,treated,non-inoculated,s2s_t2
563680.5,5705641.5,0.84,treated,non-inoculated,s2s_t2
563681.5,5705641.5,0.81,treated,non-inoculated,s2s_t2
563682.5,5705641.5,0.67,treated,non-inoculated,s2s_t2
563683.5,5705641.5,0.6,treated,non-inoculated,s2s_t2
563684.5,5705641.5,0.63,treated,non-inoculated,s2s_t2
563685.5,5705641.5,0.7,treated,non-inoculated,s2s_t2
563686.5,5705641.5,0.66,treated,non-inoculated,s2s_t2
563687.5,5705641.5,0.67,treated,non-inoculated,s2s_t2
563688.5,5705641.5,0.68,treated,non-inoculated,s2s_t2
