x,y,das,treatment,area,source,date
563583.4934395861,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705627.957360386,156.0,untreated,non-inoculated,observation,2022-09-03
563590.211631255,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705627.957360386,154.0,untreated,non-inoculated,observation,2022-09-01
563600.2889187584,5705627.957360386,157.0,untreated,non-inoculated,observation,2022-09-04
563603.6480145928,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705627.957360386,156.0,untreated,non-inoculated,observation,2022-09-03
563657.3935479443,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705627.957360386,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705627.957360386,160.0,untreated,non-inoculated,observation,2022-09-07
563674.1890271166,5705627.957360386,163.0,untreated,non-inoculated,observation,2022-09-10
563580.1343437516,5705624.598264552,157.0,untreated,non-inoculated,observation,2022-09-04
563583.4934395861,5705624.598264552,157.0,untreated,non-inoculated,observation,2022-09-04
563586.8525354206,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705624.598264552,154.0,untreated,non-inoculated,observation,2022-09-01
563600.2889187584,5705624.598264552,157.0,untreated,non-inoculated,observation,2022-09-04
563603.6480145928,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705624.598264552,159.0,untreated,non-inoculated,observation,2022-09-06
563670.8299312822,5705624.598264552,165.0,untreated,non-inoculated,observation,2022-09-12
563674.1890271166,5705624.598264552,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705621.2391687175,157.0,untreated,non-inoculated,observation,2022-09-04
563583.4934395861,5705621.2391687175,157.0,untreated,non-inoculated,observation,2022-09-04
563586.8525354206,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705621.2391687175,154.0,untreated,non-inoculated,observation,2022-09-01
563600.2889187584,5705621.2391687175,157.0,untreated,non-inoculated,observation,2022-09-04
563603.6480145928,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705621.2391687175,159.0,untreated,non-inoculated,observation,2022-09-06
563670.8299312822,5705621.2391687175,165.0,untreated,non-inoculated,observation,2022-09-12
563674.1890271166,5705621.2391687175,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563583.4934395861,5705617.880072883,154.0,untreated,non-inoculated,observation,2022-09-01
563586.8525354206,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705617.880072883,156.0,untreated,non-inoculated,observation,2022-09-03
563593.5707270895,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705617.880072883,156.0,untreated,non-inoculated,observation,2022-09-03
563600.2889187584,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563674.1890271166,5705617.880072883,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705614.520977048,154.0,untreated,non-inoculated,observation,2022-09-01
563580.1343437516,5705614.520977048,154.0,untreated,non-inoculated,observation,2022-09-01
563583.4934395861,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705614.520977048,164.0,untreated,non-inoculated,observation,2022-09-11
563590.211631255,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563600.2889187584,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705614.520977048,154.0,untreated,non-inoculated,observation,2022-09-01
563640.598068772,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705614.520977048,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705611.161881214,154.0,untreated,non-inoculated,observation,2022-09-01
563580.1343437516,5705611.161881214,154.0,untreated,non-inoculated,observation,2022-09-01
563583.4934395861,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705611.161881214,164.0,untreated,non-inoculated,observation,2022-09-11
563590.211631255,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563600.2889187584,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705611.161881214,154.0,untreated,non-inoculated,observation,2022-09-01
563613.7253020962,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563633.879877103,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563637.2389729376,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563647.316260441,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705611.161881214,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705607.80278538,154.0,untreated,non-inoculated,observation,2022-09-01
563580.1343437516,5705607.80278538,154.0,untreated,non-inoculated,observation,2022-09-01
563583.4934395861,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705607.80278538,157.0,untreated,non-inoculated,observation,2022-09-04
563596.929822924,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563600.2889187584,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563613.7253020962,5705607.80278538,156.0,untreated,non-inoculated,observation,2022-09-03
563617.0843979308,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563620.4434937652,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563623.8025895996,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563627.1616854342,5705607.80278538,160.0,untreated,non-inoculated,observation,2022-09-07
563630.5207812686,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563633.879877103,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563637.2389729376,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705607.80278538,160.0,untreated,non-inoculated,observation,2022-09-07
563647.316260441,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563654.0344521098,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705607.80278538,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563583.4934395861,5705604.443689545,154.0,untreated,non-inoculated,observation,2022-09-01
563586.8525354206,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705604.443689545,163.0,untreated,non-inoculated,observation,2022-09-10
563596.929822924,5705604.443689545,156.0,untreated,non-inoculated,observation,2022-09-03
563600.2889187584,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705604.443689545,154.0,untreated,non-inoculated,observation,2022-09-01
563613.7253020962,5705604.443689545,160.0,untreated,non-inoculated,observation,2022-09-07
563617.0843979308,5705604.443689545,154.0,untreated,non-inoculated,observation,2022-09-01
563620.4434937652,5705604.443689545,157.0,untreated,non-inoculated,observation,2022-09-04
563623.8025895996,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563627.1616854342,5705604.443689545,155.0,untreated,non-inoculated,observation,2022-09-02
563630.5207812686,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563633.879877103,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563637.2389729376,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705604.443689545,160.0,untreated,non-inoculated,observation,2022-09-07
563647.316260441,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705604.443689545,154.0,untreated,non-inoculated,observation,2022-09-01
563654.0344521098,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705604.443689545,162.0,untreated,non-inoculated,observation,2022-09-09
563667.4708354477,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705604.443689545,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563583.4934395861,5705601.0845937105,154.0,untreated,non-inoculated,observation,2022-09-01
563586.8525354206,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563590.211631255,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705601.0845937105,163.0,untreated,non-inoculated,observation,2022-09-10
563596.929822924,5705601.0845937105,156.0,untreated,non-inoculated,observation,2022-09-03
563600.2889187584,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705601.0845937105,154.0,untreated,non-inoculated,observation,2022-09-01
563613.7253020962,5705601.0845937105,160.0,untreated,non-inoculated,observation,2022-09-07
563617.0843979308,5705601.0845937105,154.0,untreated,non-inoculated,observation,2022-09-01
563620.4434937652,5705601.0845937105,157.0,untreated,non-inoculated,observation,2022-09-04
563623.8025895996,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563627.1616854342,5705601.0845937105,155.0,untreated,non-inoculated,observation,2022-09-02
563630.5207812686,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563633.879877103,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563637.2389729376,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705601.0845937105,160.0,untreated,non-inoculated,observation,2022-09-07
563647.316260441,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705601.0845937105,154.0,untreated,non-inoculated,observation,2022-09-01
563654.0344521098,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705601.0845937105,162.0,untreated,non-inoculated,observation,2022-09-09
563667.4708354477,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705601.0845937105,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563583.4934395861,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705597.725497876,161.0,untreated,non-inoculated,observation,2022-09-08
563590.211631255,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563600.2889187584,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563613.7253020962,5705597.725497876,154.0,untreated,non-inoculated,observation,2022-09-01
563617.0843979308,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563620.4434937652,5705597.725497876,97.0,untreated,non-inoculated,observation,2022-07-06
563623.8025895996,5705597.725497876,154.0,untreated,non-inoculated,observation,2022-09-01
563627.1616854342,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563630.5207812686,5705597.725497876,156.0,untreated,non-inoculated,observation,2022-09-03
563633.879877103,5705597.725497876,156.0,untreated,non-inoculated,observation,2022-09-03
563637.2389729376,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705597.725497876,97.0,untreated,non-inoculated,observation,2022-07-06
563647.316260441,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705597.725497876,163.0,untreated,non-inoculated,observation,2022-09-10
563654.0344521098,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705597.725497876,166.0,untreated,non-inoculated,observation,2022-09-13
563576.7752479172,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563580.1343437516,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563583.4934395861,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563586.8525354206,5705594.366402042,161.0,untreated,non-inoculated,observation,2022-09-08
563590.211631255,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563596.929822924,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563600.2889187584,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563603.6480145928,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563607.0071104274,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563610.3662062618,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563613.7253020962,5705594.366402042,154.0,untreated,non-inoculated,observation,2022-09-01
563617.0843979308,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563620.4434937652,5705594.366402042,97.0,untreated,non-inoculated,observation,2022-07-06
563623.8025895996,5705594.366402042,154.0,untreated,non-inoculated,observation,2022-09-01
563627.1616854342,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563630.5207812686,5705594.366402042,156.0,untreated,non-inoculated,observation,2022-09-03
563633.879877103,5705594.366402042,156.0,untreated,non-inoculated,observation,2022-09-03
563637.2389729376,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563640.598068772,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563643.9571646064,5705594.366402042,97.0,untreated,non-inoculated,observation,2022-07-06
563647.316260441,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563650.6753562754,5705594.366402042,163.0,untreated,non-inoculated,observation,2022-09-10
563654.0344521098,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563657.3935479443,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563664.1117396132,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705594.366402042,166.0,untreated,non-inoculated,observation,2022-09-13
563731.2936563025,5705695.139277075,147.0,treated,inoculated,observation,2022-08-25
563734.652752137,5705695.139277075,154.0,treated,inoculated,observation,2022-09-01
563738.0118479715,5705695.139277075,154.0,treated,inoculated,observation,2022-09-01
563741.3709438059,5705695.139277075,166.0,treated,inoculated,observation,2022-09-13
563744.7300396404,5705695.139277075,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705691.780181241,167.0,treated,inoculated,observation,2022-09-14
563731.2936563025,5705691.780181241,147.0,treated,inoculated,observation,2022-08-25
563734.652752137,5705691.780181241,154.0,treated,inoculated,observation,2022-09-01
563738.0118479715,5705691.780181241,154.0,treated,inoculated,observation,2022-09-01
563741.3709438059,5705691.780181241,166.0,treated,inoculated,observation,2022-09-13
563744.7300396404,5705691.780181241,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705688.421085407,152.0,treated,inoculated,observation,2022-08-30
563724.5754646336,5705688.421085407,167.0,treated,inoculated,observation,2022-09-14
563727.9345604681,5705688.421085407,154.0,treated,inoculated,observation,2022-09-01
563731.2936563025,5705688.421085407,125.0,treated,inoculated,observation,2022-08-03
563734.652752137,5705688.421085407,125.0,treated,inoculated,observation,2022-08-03
563738.0118479715,5705688.421085407,125.0,treated,inoculated,observation,2022-08-03
563741.3709438059,5705688.421085407,154.0,treated,inoculated,observation,2022-09-01
563744.7300396404,5705688.421085407,143.0,treated,inoculated,observation,2022-08-21
563748.0891354749,5705688.421085407,154.0,treated,inoculated,observation,2022-09-01
563721.2163687991,5705685.061989572,152.0,treated,inoculated,observation,2022-08-30
563724.5754646336,5705685.061989572,167.0,treated,inoculated,observation,2022-09-14
563727.9345604681,5705685.061989572,154.0,treated,inoculated,observation,2022-09-01
563731.2936563025,5705685.061989572,125.0,treated,inoculated,observation,2022-08-03
563734.652752137,5705685.061989572,125.0,treated,inoculated,observation,2022-08-03
563738.0118479715,5705685.061989572,125.0,treated,inoculated,observation,2022-08-03
563741.3709438059,5705685.061989572,125.0,treated,inoculated,observation,2022-08-03
563744.7300396404,5705685.061989572,153.0,treated,inoculated,observation,2022-08-31
563748.0891354749,5705685.061989572,167.0,treated,inoculated,observation,2022-09-14
563751.4482313093,5705685.061989572,160.0,treated,inoculated,observation,2022-09-07
563721.2163687991,5705681.702893738,152.0,treated,inoculated,observation,2022-08-30
563724.5754646336,5705681.702893738,167.0,treated,inoculated,observation,2022-09-14
563727.9345604681,5705681.702893738,154.0,treated,inoculated,observation,2022-09-01
563731.2936563025,5705681.702893738,125.0,treated,inoculated,observation,2022-08-03
563734.652752137,5705681.702893738,125.0,treated,inoculated,observation,2022-08-03
563738.0118479715,5705681.702893738,125.0,treated,inoculated,observation,2022-08-03
563741.3709438059,5705681.702893738,125.0,treated,inoculated,observation,2022-08-03
563744.7300396404,5705681.702893738,153.0,treated,inoculated,observation,2022-08-31
563748.0891354749,5705681.702893738,167.0,treated,inoculated,observation,2022-09-14
563751.4482313093,5705681.702893738,160.0,treated,inoculated,observation,2022-09-07
563717.8572729647,5705678.3437979035,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705678.3437979035,167.0,treated,inoculated,observation,2022-09-14
563724.5754646336,5705678.3437979035,125.0,treated,inoculated,observation,2022-08-03
563727.9345604681,5705678.3437979035,125.0,treated,inoculated,observation,2022-08-03
563731.2936563025,5705678.3437979035,113.0,treated,inoculated,observation,2022-07-22
563734.652752137,5705678.3437979035,125.0,treated,inoculated,observation,2022-08-03
563738.0118479715,5705678.3437979035,114.0,treated,inoculated,observation,2022-07-23
563741.3709438059,5705678.3437979035,125.0,treated,inoculated,observation,2022-08-03
563744.7300396404,5705678.3437979035,153.0,treated,inoculated,observation,2022-08-31
563748.0891354749,5705678.3437979035,167.0,treated,inoculated,observation,2022-09-14
563751.4482313093,5705678.3437979035,160.0,treated,inoculated,observation,2022-09-07
563754.8073271438,5705678.3437979035,160.0,treated,inoculated,observation,2022-09-07
563717.8572729647,5705674.984702069,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705674.984702069,154.0,treated,inoculated,observation,2022-09-01
563724.5754646336,5705674.984702069,140.0,treated,inoculated,observation,2022-08-18
563727.9345604681,5705674.984702069,111.0,treated,inoculated,observation,2022-07-20
563731.2936563025,5705674.984702069,111.0,treated,inoculated,observation,2022-07-20
563734.652752137,5705674.984702069,111.0,treated,inoculated,observation,2022-07-20
563738.0118479715,5705674.984702069,124.0,treated,inoculated,observation,2022-08-02
563741.3709438059,5705674.984702069,125.0,treated,inoculated,observation,2022-08-03
563744.7300396404,5705674.984702069,167.0,treated,inoculated,observation,2022-09-14
563748.0891354749,5705674.984702069,143.0,treated,inoculated,observation,2022-08-21
563751.4482313093,5705674.984702069,140.0,treated,inoculated,observation,2022-08-18
563717.8572729647,5705671.625606234,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705671.625606234,154.0,treated,inoculated,observation,2022-09-01
563724.5754646336,5705671.625606234,140.0,treated,inoculated,observation,2022-08-18
563727.9345604681,5705671.625606234,111.0,treated,inoculated,observation,2022-07-20
563731.2936563025,5705671.625606234,111.0,treated,inoculated,observation,2022-07-20
563734.652752137,5705671.625606234,111.0,treated,inoculated,observation,2022-07-20
563738.0118479715,5705671.625606234,124.0,treated,inoculated,observation,2022-08-02
563741.3709438059,5705671.625606234,125.0,treated,inoculated,observation,2022-08-03
563744.7300396404,5705671.625606234,167.0,treated,inoculated,observation,2022-09-14
563748.0891354749,5705671.625606234,143.0,treated,inoculated,observation,2022-08-21
563751.4482313093,5705671.625606234,140.0,treated,inoculated,observation,2022-08-18
563721.2163687991,5705668.2665104,167.0,treated,inoculated,observation,2022-09-14
563727.9345604681,5705668.2665104,155.0,treated,inoculated,observation,2022-09-02
563731.2936563025,5705668.2665104,157.0,treated,inoculated,observation,2022-09-04
563734.652752137,5705668.2665104,140.0,treated,inoculated,observation,2022-08-18
563738.0118479715,5705668.2665104,140.0,treated,inoculated,observation,2022-08-18
563741.3709438059,5705668.2665104,154.0,treated,inoculated,observation,2022-09-01
563744.7300396404,5705668.2665104,154.0,treated,inoculated,observation,2022-09-01
563748.0891354749,5705668.2665104,160.0,treated,inoculated,observation,2022-09-07
563751.4482313093,5705668.2665104,167.0,treated,inoculated,observation,2022-09-14
563721.2163687991,5705664.907414566,167.0,treated,inoculated,observation,2022-09-14
563724.5754646336,5705664.907414566,167.0,treated,inoculated,observation,2022-09-14
563731.2936563025,5705664.907414566,167.0,treated,inoculated,observation,2022-09-14
